Date,Open,High,Low,Close,Adj Close,Volume
2021-10-01,168.5399932861328,171.5500030517578,158.74000549316406,168.22999572753906,168.22999572753906,19335600
2021-11-01,168.49000549316406,178.5,145.38999938964844,146.22999572753906,146.22999572753906,35334500
2021-12-01,148.5,163.9499969482422,142.1699981689453,156.38999938964844,156.38999938964844,29313000
2022-01-01,156.8699951171875,163.1199951171875,123.91999816894531,137.27999877929688,137.27999877929688,26804400
2022-02-01,137.8300018310547,144.30999755859375,125.0,136.77999877929688,136.77999877929688,33018500
2022-03-01,136.6699981689453,138.3350067138672,117.02999877929688,124.0999984741211,124.0999984741211,28347800
2022-04-01,123.87000274658203,125.37999725341797,108.30999755859375,113.77999877929688,113.77999877929688,22878300
2022-05-01,114.43000030517578,121.2699966430664,98.2300033569336,111.75,111.75,35510700
2022-06-01,112.12000274658203,113.36000061035156,91.91000366210938,94.31999969482422,94.31999969482422,30314600
2022-07-01,93.25,107.20999908447266,90.16000366210938,104.06999969482422,104.06999969482422,24598100
2022-08-01,102.83999633789062,112.33000183105469,89.06999969482422,89.77999877929688,89.77999877929688,29173800
2022-09-01,88.08999633789062,94.9800033569336,79.36000061035156,79.41000366210938,79.41000366210938,30108700
2022-10-01,80.41000366210938,88.69999694824219,75.37999725341797,86.08000183105469,86.08000183105469,26297400
2022-11-01,87.80000305175781,100.04499816894531,79.7509994506836,99.25,99.25,29274600
2022-12-01,100.0,104.44000244140625,86.98999786376953,90.63999938964844,90.63999938964844,24965000
2023-01-01,92.58999633789062,112.9800033569336,89.02999877929688,108.66000366210938,108.66000366210938,24088400
2023-02-01,109.26000213623047,114.58699798583984,99.26000213623047,100.88999938964844,100.88999938964844,29971400
2023-03-01,101.08999633789062,104.02999877929688,92.37999725341797,101.56999969482422,101.56999969482422,27946000
2023-04-01,100.5999984741211,101.34500122070312,87.79000091552734,92.08000183105469,92.08000183105469,21048800
2023-05-01,91.9000015258789,102.77999877929688,89.22000122070312,97.26000213623047,97.26000213623047,31692800
2023-06-01,98.0,104.447998046875,95.05999755859375,102.02999877929688,102.02999877929688,24086800
2023-07-01,102.02999877929688,111.22000122070312,96.05999755859375,110.0199966430664,110.0199966430664,21899700
