Date,Open,High,Low,Close,Adj Close,Volume
2021-12-01,30.610000610351562,33.220001220703125,29.139999389648438,32.189998626708984,32.189998626708984,44042300
2022-01-01,32.400001525878906,34.63999938964844,28.56999969482422,30.079999923706055,30.079999923706055,31162100
2022-02-01,30.010000228881836,39.650001525878906,29.75,34.029998779296875,34.029998779296875,43550700
2022-03-01,33.790000915527344,34.130001068115234,28.90999984741211,32.630001068115234,32.630001068115234,60570000
2022-04-01,32.619998931884766,32.810001373291016,28.540000915527344,28.700000762939453,28.700000762939453,33634100
2022-05-01,28.68000030517578,35.959999084472656,27.280000686645508,35.220001220703125,35.220001220703125,51310000
2022-06-01,35.43000030517578,36.0,29.079999923706055,30.309999465942383,30.309999465942383,36965300
2022-07-01,30.170000076293945,31.989999771118164,27.31999969482422,31.600000381469727,31.600000381469727,21374400
2022-08-01,31.229999542236328,31.950000762939453,23.989999771118164,24.780000686645508,24.780000686645508,45137800
2022-09-01,24.510000228881836,29.5,22.649999618530273,24.479999542236328,24.479999542236328,98060700
2022-10-01,24.969999313354492,29.979999542236328,24.579999923706055,28.75,28.75,57809800
2022-11-01,29.209999084472656,29.899999618530273,25.559999465942383,29.670000076293945,29.670000076293945,41545700
2022-12-01,29.799999237060547,30.25,25.75,26.5,26.5,33327000
2023-01-01,26.719999313354492,29.729999542236328,26.649999618530273,28.729999542236328,28.729999542236328,26952700
2023-02-01,28.729999542236328,30.270000457763672,27.270000457763672,27.739999771118164,27.739999771118164,32985300
2023-03-01,27.700000762939453,29.09000015258789,22.459999084472656,25.559999465942383,25.559999465942383,43561900
2023-04-01,25.6299991607666,25.860000610351562,22.739999771118164,23.850000381469727,23.850000381469727,26921900
2023-05-01,23.850000381469727,25.540000915527344,22.110000610351562,25.030000686645508,25.030000686645508,46794900
2023-06-01,24.979999542236328,27.93000030517578,24.579999923706055,26.719999313354492,26.719999313354492,42104700
2023-07-01,26.600000381469727,28.889999389648438,25.8700008392334,27.649999618530273,27.649999618530273,29372300
